mu,std
0.01732822333772977,0.026954559184199832
0.035903989275296526,0.02693748140719975
0.03958960920572281,0.02693071315281352
0.05025087048610052,0.026915879684440026
0.053998778015375136,0.026909815308509166
0.06993405744433404,0.026913011839288663
0.07569843307137489,0.026917128442738678
0.0814409650862217,0.02690026569439617
0.08207013631860414,0.026900133863798897
0.07745882893602053,0.02690951833256199
0.08698619281252225,0.02690956783358764
0.0790076787273089,0.026901598101177582
0.08040389567613601,0.026918661143307248
0.08783198644717534,0.026926431750836942
0.09902584279576937,0.026934727046633127
0.1120963471631209,0.026952053991942792
0.12601114958524703,0.02696411147341896
0.1404892367621263,0.026990997737694866
0.16970467468102773,0.027009711250190502
0.188235504925251,0.027182930447082747
