"mu","std"
-0.00939279492174106,0.0167970283452668
0.00733451757042783,0.011405745502151
-0.0027996670460023,0.0104487389894412
0.00207629738833252,0.00763702056535359
0.00308179685291485,0.00800856152828576
-0.00270710841871789,0.00764192218104999
-0.00269067857126786,0.00737611323583492
-0.00267871707076886,0.00765230715153586
0.00419982146394791,0.00748848999817675
0.00266880223160064,0.0074888491807108
-9.26684249034284e-05,0.00757217157782905
0.000796273526569777,0.00755789303117208
-0.000400650446445031,0.00739170735086907
-0.000205960446991739,0.00735645686741833
0.00352390240691852,0.00761261570992027
-0.00147020090531178,0.00739372989312467
0.00266139687272641,0.00734364369651253
0.00234293346908516,0.00755237936197074
0.00342675731961245,0.00751428491780188
-0.00655158441931388,0.00751117171747527
0.00195014599332301,0.00736449423454984
0.00441961591036497,0.00764820319415991
-0.00273328746121025,0.00724533157120135
3.41346685844285e-05,0.00779926590785017
0.00414825596368798,0.00797754592327003
0.00643748199683495,0.00747592193178836
5.19123338184313e-05,0.00728568530265042
0.00123904238175768,0.00753630989317037
-0.00317000811474768,0.00724767537918679
-0.00217491466757129,0.0075106108372321
-0.00110380601725224,0.00743900486783831
0.000291471498558372,0.00769062412730419
-0.00666569377360242,0.0075171548071951
-0.00194559701119461,0.00760040319000799
0.00169827782726873,0.00748721909837532
0.00373536244633061,0.00771501763851806
0.00243681070355755,0.00748087124873582
0.00268352177971287,0.00755352789139303
-0.00424345692949298,0.00753785633392848
-0.00241626776575887,0.00742690114984819
-0.00935256123135947,0.00772597109437736
0.00203531168086396,0.00743126022774292
0.00264422166990264,0.00750289423889138
-0.00238848704969314,0.00759032753442917
-0.00335998552013911,0.00756162523589821
-0.00899058134606191,0.0074761060099038
-0.0020677717862958,0.00756648583666083
-0.00033100240545657,0.00764073658706226
0.00328164117416418,0.00764219576475406
0.00367406949993073,0.00763528888994133
0.00120956411016332,0.00755462240901186
-0.00188252271950631,0.00743928022737108
-0.00361671541958111,0.00733656822119762
0.00487243617136517,0.00759953622104659
0.00340659221846663,0.00769317100245525
0.000208629318799019,0.00746961740988827
-0.00171418579568867,0.00735053412131127
0.00309749904124492,0.0074842513954972
0.000261485812739936,0.00787179909518465
0.00314902881707137,0.00755598957397228
-0.00180063063492516,0.00758033382728103
0.00259634897743104,0.00762274401463883
-0.0162911275572932,0.0140804477453674
-0.0360979305749935,0.0147550105322477
0.019061361447324,0.0147561002463376
-0.00528534128499455,0.014048361731445
-0.000475009462181995,0.0140699427210038
0.000474940166828298,0.0138048364082956
0.00935468353891573,0.0138180043594831
0.0110935502732532,0.0136497308922309
0.0388103933627883,0.0144325051802566
0.00774873571974289,0.0141242892161125
0.00405385826547168,0.0143672415026004
0.0271904061811968,0.0138835837424971
0.0171768340476831,0.0140129921803307
0.0017781051123376,0.0143146522496558
0.018768219230998,0.0140588270998879
0.0330010458095245,0.0142140199336094
0.0326733179421651,0.0141834213921748
0.0361643041181673,0.0139431415349373
0.0562581320757626,0.0126738901933028
0.0484342365879862,0.0137895605810074
0.0559303933834178,0.0135956448652152
0.0150045205410572,0.0140317762809472
0.0304452273036838,0.0137469596641028
0.0166560576287814,0.0136976404111435
0.0426398062832343,0.0139698057512429
0.0705358026147635,0.0141809873333047
0.0386576118236878,0.0144224083748731
0.0146674737600391,0.0142692270160936
0.024296865127517,0.0148575654005345
0.0402216934198313,0.0154602412363911
0.0372798018890483,0.0146651148134156
0.0343142482318659,0.0143573883981843
0.0324623474261596,0.0136670461958809
0.039306674805587,0.0141271869430559
0.0429678108003586,0.0137746720056731
0.047944291698374,0.0137454852512117
0.0405237855333865,0.0150409229789157
0.0418707854253079,0.0155977033127492
0.0317993618188633,0.0163089085100483
0.0850858206922561,0.0140309821132479
0.0366610780742643,0.0158790160168852
0.0382402648732334,0.0140244037216415
0.0233229525025914,0.0142548532482243
0.0495406462225694,0.0135623787039514
0.0400366683877406,0.0138708448043697
0.0771937924202662,0.014147478093296
0.0236593284971349,0.0140489462373693
0.0425032736304623,0.0152355195947968
0.055762138558303,0.0136271030738722
0.03089663462564,0.0141503951730684
0.0432590015355172,0.0140077117782544
0.0465851562874102,0.014334454427064
0.0390722389226434,0.0126578490050115
0.0210701144711365,0.0142558059846645
0.0263008184428498,0.0157078109721316
0.0499114302489978,0.0147913360477865
0.0567389137921019,0.0144664601151202
0.0194682738113411,0.0139964433859757
0.0422866761481592,0.0143332447016852
0.0139487190543847,0.0148372836757568
0.0119484931149452,0.016655651214798
0.0177070151582793,0.0149092505891804
0.0352411650774467,0.0142578431742917
0.065087140391052,0.0144669129001406
0.0891989327930644,0.0141587060998403
0.0600801008103459,0.0141632443776939
0.0311331185688218,0.0142465520017321
0.0373496984853078,0.0149697482359905
0.0234237939122706,0.0151766550511689
0.0255682815129778,0.0149673462533702
0.0511773795011351,0.0142138981092372
0.0775675325704704,0.0134441417333132
0.0647851600906028,0.0139989648196474
0.0752531736757201,0.0139874913590616
