mu,std
-0.00622767584714904,0.00974305761690869
-0.00741580710199933,0.00975227669359928
-0.0079115894777755,0.00975845042914887
-0.00788937486674013,0.00974893837590153
-0.00749898899829617,0.00972075203213344
-0.00516375081095716,0.0096079420228894
-0.00419907034412786,0.00957092007715732
-0.00319732838792215,0.00953821079629476
-0.00217233955402353,0.00951019294700126
-0.0011319912101704,0.00948665582963457
0.00203092816282046,0.0094434247707149
0.00309034618005331,0.00943795738332557
0.0041481118810617,0.00943622018745688
0.0052018724800025,0.00943774847594218
0.00624952143032992,0.00944225011390355
0.00933886224778532,0.00947386177951253
0.0103465275244039,0.00949126111225657
0.0113416535479277,0.00994910626968781
0.0123236585895907,0.00953744292158814
0.01329208814455,0.00956570103575517
0.016111780577407,0.00966016129952446
0.0170213651936674,0.00969038587952343
0.0179144508887651,0.00971782691687531
0.0187898372275731,0.00974167890649728
0.0196460082363524,0.00976166421843296
0.0220793186174037,0.00980329785872532
0.0228373563967571,0.00981422690949755
0.023564402331697,0.00982523941894951
0.0242576927796781,0.00983680064395036
0.0249145558357309,0.00984889596006703
0.0266436219499055,0.00988258539099398
0.0271337953417945,0.00989049562560022
0.0275793180863498,0.0098960572047157
0.027980129936364,0.00989951469045213
0.0283367761869191,0.00990157253137277
0.0291555964857284,0.00990959580414564
0.0293518126794189,0.01033700577361
0.0295140260142829,0.0103446851546153
0.0296451582453201,0.00993290472078733
0.0297481909782896,0.0103626846902323
0.0299176002729773,0.0099590070209565
0.0299364166281632,0.00995763118553399
0.029940394692667,0.00995253246037235
0.0299316542837611,0.00994440081117556
0.029912179309879,0.00993436763288025
0.0298083969485441,0.00990695581674234
0.0297652480108629,0.0103251268829919
0.029721440120723,0.00990352044660738
0.0296794552496083,0.00990873327744692
0.0296420242286226,0.00991899745663556
0.0295879771306528,0.0099790866115621
0.0296006485180755,0.0104254211612634
0.0296345746317376,0.0100387657678552
0.0296933062431463,0.0100719153181792
0.029780277287124,0.0101056595214733
0.030241497704724,0.0101967200723905
0.030470659644102,0.0102193825397697
0.0307408638119722,0.0102365458423454
0.031053449874258,0.0102476970891285
0.0314093046623176,0.0106618532829008
0.0327387525093533,0.0102364878896295
0.0332678734501114,0.0102246610262807
0.0338383426120474,0.0102127365489693
0.0344486206541826,0.0102032186453739
0.0350968048685191,0.0101990139820018
0.0372441957646303,0.0102525823875611
0.0380174655751538,0.0103051757276296
0.0388133865576145,0.0103816749047529
0.039627682434291,0.0104857469839979
0.0404556661667859,0.0106205660988309
0.0429692866606919,0.0112287397675427
0.0437980470467581,0.0115003418295927
0.0446122399370274,0.0118039460929496
