"mu","std"
-0.1606618016557,0.0451694054276798
-0.153654317669551,0.0354216571226062
-0.226877421062358,0.0421155474521595
-0.231422851132531,0.0360024846675148
-0.190137649282859,0.0310491893721857
-0.179087021412389,0.0382473955932443
-0.106209175150617,0.0361453881137173
-0.109145916122425,0.0346662094525502
-0.19750837100447,0.0309733827793703
-0.200086933520434,0.0383221402531395
-0.102026182372448,0.0396050390226372
-0.130192611123861,0.0373457094112556
-0.0801018894155679,0.053457752284569
-0.0573983600914359,0.0376030261937909
-0.0492703753682667,0.0358488870335964
-0.0855688411861793,0.0406111766216077
-0.101566122198934,0.0487156245396495
-0.0272149975683508,0.036645399858803
0.0272643335092772,0.0462178368703882
-0.0197272688443847,0.0329224423986686
