mu,std
0.13770605876925401,0.08865557183028945
0.0976690968091134,0.08488296699607104
0.06813396964571439,0.08335171192544646
0.07555697566567687,0.08542234841869484
0.13695503998314962,0.08244401655819644
0.14807371055940166,0.08149918640283736
0.14483241390553303,0.08430488851335238
0.13927747419802472,0.08188268323098462
0.10602005006512627,0.08234984734801062
0.12145481861080043,0.08135182382002706
0.09559133852599189,0.09084616648620496
0.17417539216694422,0.08347554281979884
0.13898468675324693,0.08366571232622574
0.08905716493609361,0.08302998707396941
0.09856501661124639,0.08435296240804879
0.11822398309595883,0.0829435756656015
0.15742331338697113,0.08428303209184528
0.14696736531914212,0.0847264369651178
0.15024671202991158,0.08435322042121522
0.15045164106413722,0.08512869567073877
