"mu","std"
0.0104810144060632,0.044348964428146
0.0362471119487003,0.0465767758270733
0.036655530012779,0.0478565536740643
0.0408455089632082,0.044204134238968
0.0535450719218631,0.0449399949811825
-0.0174552787037465,0.0466569476979648
0.0531989074323479,0.0481814847717727
0.0748457920581067,0.0437836527342801
0.0843873823222258,0.0434869532983429
0.084978436692829,0.044125991491854
0.13285434684908,0.0436861718891484
0.105684694069724,0.0443911067043265
0.142021939238189,0.0450187445428256
0.154041816565145,0.0432527593729807
0.151759517611131,0.0447769429001956
0.146055951941984,0.0440244866156011
0.093104521245159,0.0460420794514408
0.0850447627213818,0.0469728961041647
0.0969103755166644,0.0468123919283987
0.0238212762443547,0.0472587568807973
