mu,std
0.58852439568603,0.484850650551756
0.808599822159551,0.660475214177603
0.680067421181398,0.570917855123821
0.343686887942452,0.748264250331483
0.633409303019485,0.504195176673026
0.325025286149229,0.34380853077155
0.0161281530584569,0.487774798128475
-0.03045110889343,0.425485460547474
0.0326114892681829,0.486449534215902
-1.18143021684244,0.63984486205642
-0.329740503937092,0.345485348217941
-0.0887292327362065,0.32776692721495
0.0324694223404374,0.393336123076174
0.0828551869657509,0.338633993726627
-0.153539365267329,0.509790254128269
0.157108637340051,0.407581409424797
0.0695895901161927,0.379591493740471
-0.2718606854496,0.347273016302975
-0.0890329281428043,0.431781229786877
0.0307835763488596,0.613320085374893
0.201075053519924,0.695021556191488
0.35329892954989,0.404528826941569
0.424296992903172,0.452272326749745
0.159686522491274,0.391047583334498
0.0491664683872709,0.48125868338091
0.295898956592266,0.394684408821719
0.360204924607336,0.483125238469286
0.190286949734748,0.685105638148828
0.198149015657493,0.737888840020248
0.590966761001861,0.403889434133237
0.372855297216005,0.391203296241515
0.807495733030948,0.509334044360289
1.26418309564019,0.592174840811113
0.797960475646866,0.41682481632561
0.317892890517509,0.502389841951707
0.283369395692227,0.447792472802354
-0.0355044561613723,0.595445468877032
-0.00146603444801129,0.669139632251037
0.0470919451452377,0.510099432124086
0.216696690231845,0.521316780205112
0.461716734604732,0.507447800834677
0.384501222990652,0.574012366241797
0.372857159761252,0.528869303623444
0.304241487474004,0.420594102028354
0.0578429574093074,0.368783932889895
0.0437101856187668,0.54791044253644
-0.240111323964839,0.397747274336227
