mu,std
0.000135683324911988,0.000401545375815069
0.00312317128566787,0.00382052810296735
0.0110157701490904,0.00871769950175867
0.0218337876372928,0.0132092935956883
0.0334875921486285,0.0169288822938047
0.044755561366921,0.0199943542469349
0.0550344991302925,0.0225455776887708
0.0640639962212397,0.0246671364116932
0.0717622005171381,0.0264059935141909
0.0781377098448324,0.0277807024574797
0.0832436006460769,0.0287957801994724
0.087156517930549,0.029461820763181
0.089966175329083,0.0298043221667489
0.0917744574900181,0.0298581152271444
0.0926882205027735,0.0296730879932023
0.0928134267340171,0.0293163661285559
0.0922584276257388,0.0288722705803653
0.0911255610035354,0.0284334823473933
0.0895092490519921,0.0280933774076586
0.0874947014772943,0.0279360836250624
