mu,std
4.305656632761e-05,6.87063043820374e-06
0.00311868488122011,0.000472845463898009
0.0129951867384817,0.0018724156906611
0.0264794586290861,0.00362729363137284
0.0404778317601927,0.00527555360687641
0.0535354499835531,0.00664638985740925
0.0651184512577966,0.00771461142461221
0.0751007636182567,0.00851178421766071
0.0835207291454346,0.00908751541432224
0.0904748494815666,0.00949395404489729
0.0960729006593837,0.00977980986034315
0.100419839962609,0.00998801317617007
0.1036093183272,0.0101546117471467
0.105722118002828,0.0103080087663661
0.106826552751498,0.0104683304514515
0.106979514132945,0.0106470136178497
0.106227587293243,0.0108467746956577
0.104884637114914,0.0110912902460714
0.103401853577124,0.0114180443626784
0.101790462211026,0.011819181408495
